Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
1028,56,Disappointed,"I had high hopes for these as coh is my favorite brand of denim, and these crops were made specifically for petites. also, i was happy to see they were described as a straight jean, not a skinny. the fit and sizing seems to be a little off. i ordered my regular size in this brand, 27p, but they were too big. sized down to a 26p. they were still too large in the waist (seemed very stretchy) but fit well in the legs. i like the fact that these crops were made for petites so the length was perfect,",3,1,6,General,Bottoms,Jeans
868,37,Comfy boxy fit,Very much liked this shirt for super casual days. its got a very flowy and boxy fit to it with side slits. it runs a bit big compared to what it looks like on the model.,4,1,0,General,Tops,Knits
1087,28,Runs small,"I'm 5'3 135lbs with hour-glassy figure and the medium was a too tight from the waste down (but perfect on the top - i'm a 36c). pretty dress overall and looks true to color in photo, but have to return.",4,1,2,General,Dresses,Dresses
1033,40,,"These jeans are very comfortable. the distress look is enough but not too much, so it is a nice change to the traditional jeans without looking too worn down.",4,1,0,General,Bottoms,Jeans
1188,63,Great tunic or dress,This is a great winter addition to any wardrobe. warm but not hot. looks great with tights as a dress or with leggings. so many compliments.,5,1,0,General Petite,Tops,Fine gauge
868,56,"Cute top, better for fall than summer","This top is sooo cute. it does not look like pajamas as one person said, it looks like a top. it's a bit on the boxy style, so anything you want to hide below is well covered. has a nice length to it. is not just for lounging. paired it with a black pencil skirt and it looked great. i ordered the xl (i am a 40d for reference) and it hung very nicely. its extremely soft and very comfy. i only wish they had more colors.",5,1,0,General,Tops,Knits
877,42,"Shimmers with gold, silver, and black tones","In accordance with other reviewers, the pictures don't do this gorgeous lightweight sweater justice; the fabric has threads of gold, silver, and black that together make for shimmery elegance--not at all the heather grey in the photo.. i'm 5' 8"" 120 34b and the xs (regular) fits perfect--and actually more slimming/fit than in the photo. sleeves are long--which i love. a keeper, especially on sale!",5,1,1,General Petite,Tops,Knits
877,31,Sparkly & gold tones,"I didn't think from the photo online that the sweater would be quite so sparkly & gold! it has gold weaved in - so if the sparkly isn't your thing, beware. the sweater fit well although i didn't feel the neckline was quite as clean as in the photo above. also, you'd have to be careful not to snag on jewelry. it's a thin sweater material that may require a camisole underneath depending on the weather.",4,1,9,General Petite,Tops,Knits
868,51,I love this!,"I actually like my shirt more than the other reviewers it seems. i am little (5'1"" and 103) and i don't think it's too boxy at all. i like the way it hangs. and i'll say i like it much more in person than on the model. it's somehow cozier than it looks in the picture. it's a real boosh (that mean's comfy.) i wouldn't have picked it from the online pic, but in person, it really caught my eye.",5,1,9,General,Tops,Knits
877,40,Winner!,"When i walked into my local retailer, two of the saleswomen were wearing this stunning top in totally different ways, and i knew it would be the perfect gift for my mom. unfortunately the small was sold out, but they were able to order it online and have it sent. gorgeous medium-to-lightweight fabric that looks great out or tucked in.",5,1,2,General Petite,Tops,Knits
868,33,"Cute, unique top","I purchased this in the store. i thought it was cute and unique. i like most things with a raw edge. i am 5'3"", 115 lbs and purchased an xs. i have worn it a couple of times and have received several compliments. my only complaint is that when i saw the pic online, i was annoyed. the top is much wider than the photo depicts. lying flat it measures 24"" side to side at the hem and 24-25"" from shoulder to hem. why take photos that misrepresent the item? there will only be more returns. so if you li",4,1,21,General,Tops,Knits
868,37,Big boxy fun!,"This top is super soft cotton, with raw edges on the sleeves and hem. i bought the green top, which is a medium, faded olive color. despite the picture, this top is shortish in the front and on the sides, which are slit. the top is also very, very boxy. it's wide across, and doesn't ""fit"" the body at all. the sleeves are a slimmer fit, which contrasts nicely with the wide body. the picture is very deceptive. that said, this top is perfect for early fall/ late summer. super comfy. floaty. i wear",5,1,0,General,Tops,Knits
1087,37,Heartbroken too small!,"I am normally a small or xs with retailer clothing. i saw the previous review that this dress runs small, but the medium was sold out. i am heartbroken i have to return and can't get my size since they are all gone! was aiming to wear this to a high school reunion.",4,1,1,General,Dresses,Dresses
1094,46,Gorgeous dress!,"I fell in love with this dress when i saw it online and got it as soon as it went on sale 25% off. the colors are vibrant and the fit is perfect whether you have areas that you want to hide or not. it is true to size and i can see how you would want to size it down since it's baby doll shape, but it didn't work for me around the arm holes (and mine are not that big). i am 5'3"" and 120 lb and size 2 worked perfect.",5,1,0,General Petite,Dresses,Dresses
854,48,Think i'll like it,"Pretty color.
love the lace.
my husband thought it looked a little ""old lady-ish"", but i think it depends on what you wear it with....
it's been too hot here to wear yet. i believe it will look great with a cami and leggings!",4,1,1,General,Tops,Knits
868,46,Day off henley,"Cute stripes and soft, but very pajama top like in feel/look... like if you wear it out, people will assume you've got the matching bottoms stuck under your pillow at home.",3,1,4,General,Tops,Knits
6,39,,,5,1,0,General,Tops,Sweaters
854,65,Comfortable and versatile,"The color is perfect for fall.  dressy enough for work, and looks great with a pair of jeans.",5,1,1,General,Tops,Knits
868,38,Cute top with some caveats,"I purchased the green online, in my usual medium. i do like it but i will be returning it for a few reasons. first, i couldn't justify the price as it's really not unique enough. it kind of reminds me of a pajama top. also, i thought it was 3/4 sleeve, which it is not, it's long sleeve. and lastly, it appears to be regular length on the model. i'm maybe 5'4 at best and it's shorter and boxy. i gave it 4 stars because i really like it for what it is, but just not what i expected. it is cute, spor",4,1,21,General,Tops,Knits
836,52,Requires layering and made for the long wasted,"This top is so cute but after i added my tank top under neath it made me look frumpy. however, if you pair it with the right tank and bottoms it could be very cute. i think my problem is that i am not long wasted enough. i wish that it had worked because it is so unique.",3,1,3,General,Tops,Blouses
